2021-02-26 16:01:29,199 - datasetCreation - INFO - [1|8][ts] overlap size post-filter: (825251, 9)
2021-02-26 16:01:29,989 - datasetCreation - INFO - [1|8][ts] overlap size post-resample: (20400, 9)
2021-02-26 16:01:45,442 - datasetCreation - INFO - found sufficent overlap, sampling outside
2021-02-26 16:06:11,040 - datasetCreation - INFO - [1|8][ss] overlap size post-filter: (6233615, 9)
2021-02-26 16:06:15,970 - datasetCreation - INFO - [1|8][ss] overlap size post-resample: (20600, 9)
2021-02-26 16:06:32,002 - datasetCreation - INFO - found potential source scan 16, checking for overlap
2021-02-26 16:09:17,639 - datasetCreation - INFO - [1|16][ts] overlap size post-filter: (654249, 9)
2021-02-26 16:09:18,276 - datasetCreation - INFO - [1|16][ts] overlap size post-resample: (20406, 9)
2021-02-26 16:09:33,470 - datasetCreation - INFO - found sufficent overlap, sampling outside
2021-02-26 16:11:41,630 - datasetCreation - INFO - [1|16][ss] overlap size post-filter: (3285455, 9)
2021-02-26 16:11:44,308 - datasetCreation - INFO - [1|16][ss] overlap size post-resample: (20462, 9)
2021-02-26 16:11:59,653 - datasetCreation - INFO - found potential source scan 12, checking for overlap
2021-02-26 16:14:26,344 - datasetCreation - INFO - [1|12][ts] overlap size post-filter: (648829, 9)
2021-02-26 16:14:27,024 - datasetCreation - INFO - [1|12][ts] overlap size post-resample: (20401, 9)
2021-02-26 16:14:42,849 - datasetCreation - INFO - found sufficent overlap, sampling outside
2021-02-26 16:18:04,544 - datasetCreation - INFO - [1|12][ss] overlap size post-filter: (6788783, 9)
2021-02-26 16:18:10,072 - datasetCreation - INFO - [1|12][ss] overlap size post-resample: (20468, 9)
2021-02-26 16:18:26,136 - datasetCreation - INFO - found potential source scan 35, checking for overlap
2021-02-26 16:21:38,154 - datasetCreation - INFO - [1|35][ts] overlap size post-filter: (654371, 9)
2021-02-26 16:21:38,805 - datasetCreation - INFO - [1|35][ts] overlap size post-resample: (20418, 9)
